Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
PRIO3,PETRO RIO SA,Energy,Equity,"11,431,568.26",0.04,"11,431,568.26","2,875,131.00",3.98,Brazil,XBSP,USD,5.34,BRL,-
AC,AYALA CORP,Industrials,Equity,"11,428,154.19",0.04,"11,428,154.19","979,606.00",11.67,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
9901,NEW ORIENTAL EDUCATION & TECHNOLOG,Consumer Discretionary,Equity,"11,406,997.97",0.04,"11,406,997.97","5,023,720.00",2.27,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
3702,WPG HOLDINGS LTD,Information Technology,Equity,"11,399,730.96",0.04,"11,399,730.96","6,495,449.00",1.76,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
DELTA.R,DELTA ELECTRONICS (THAILAND) NON-V,Information Technology,Equity,"11,372,773.55",0.04,"11,372,773.55","1,241,900.00",9.16,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
601398,INDUSTRIAL AND COMMERCIAL BANK OF,Financials,Equity,"11,342,561.74",0.04,"11,342,561.74","15,966,562.00",0.71,China,Shanghai Stock Exchange,USD,6.71,CNY,-
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Consumer Staples,Equity,"11,332,215.90",0.04,"11,332,215.90","2,042,493.00",5.55,Mexico,Bolsa Mexicana De Valores,USD,20.62,MXN,-
KLBN11,KLABIN UNITS SA,Materials,Equity,"11,300,645.85",0.04,"11,300,645.85","3,030,731.00",3.73,Brazil,XBSP,USD,5.34,BRL,-
TRENT,TRENT LTD,Consumer Discretionary,Equity,"11,260,195.36",0.04,"11,260,195.36","761,642.00",14.78,India,National Stock Exchange Of India,USD,79.18,INR,-
354,CHINASOFT INTERNATIONAL LTD,Information Technology,Equity,"11,250,190.81",0.04,"11,250,190.81","11,422,000.00",0.98,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
COPEC,EMPRESAS COPEC SA,Energy,Equity,"11,164,767.20",0.04,"11,164,767.20","1,564,360.00",7.14,Chile,Santiago Stock Exchange,USD,968.2,CLP,-
21240,COWAY LTD,Consumer Discretionary,Equity,"11,151,879.98",0.04,"11,151,879.98","226,479.00",49.24,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
JUBLFOOD,JUBILANT FOODWORKS LTD,Consumer Discretionary,Equity,"11,147,376.79",0.04,"11,147,376.79","1,546,264.00",7.21,India,National Stock Exchange Of India,USD,79.18,INR,-
PIIND,P.I. INDUSTRIES LTD,Materials,Equity,"11,146,686.41",0.04,"11,146,686.41","317,026.00",35.16,India,National Stock Exchange Of India,USD,79.18,INR,-
603259,WUXI APPTEC LTD A,Health Care,Equity,"11,139,924.05",0.04,"11,139,924.05","680,429.00",16.37,China,Shanghai Stock Exchange,USD,6.71,CNY,-
AMBUJACEM,AMBUJA CEMENTS LTD,Materials,Equity,"11,137,974.42",0.04,"11,137,974.42","2,403,224.00",4.63,India,National Stock Exchange Of India,USD,79.18,INR,-
1816,CGN POWER LTD H,Utilities,Equity,"11,137,658.40",0.04,"11,137,658.40","44,370,000.00",0.25,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
CPF.R,CHAROEN POKPHAND FOODS NON-VOTING,Consumer Staples,Equity,"11,041,726.38",0.04,"11,041,726.38","14,781,600.00",0.75,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
CCRO3,COMPANHIA CONCESSOES RODOVIARIAS S,Industrials,Equity,"11,009,134.78",0.04,"11,009,134.78","4,726,931.00",2.33,Brazil,XBSP,USD,5.34,BRL,-
CPIN,CHAROEN POKPHAND INDONESIA,Consumer Staples,Equity,"11,002,898.39",0.04,"11,002,898.39","29,203,445.00",0.38,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
MRP,MR PRICE GROUP LTD,Consumer Discretionary,Equity,"10,991,607.21",0.04,"10,991,607.21","1,027,455.00",10.7,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
CMIG4,CIA ENERGETICA DE MINAS GERAIS PRE,Utilities,Equity,"10,976,166.15",0.04,"10,976,166.15","5,698,424.00",1.93,Brazil,XBSP,USD,5.34,BRL,-
2618,EVA AIRWAYS CORP,Industrials,Equity,"10,960,550.34",0.04,"10,960,550.34","10,081,000.00",1.09,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
2801,CHANG HWA COMMERCIAL BANK LTD,Financials,Equity,"10,914,888.71",0.04,"10,914,888.71","18,801,369.00",0.58,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
34220,LG DISPLAY LTD,Information Technology,Equity,"10,913,097.13",0.04,"10,913,097.13","915,116.00",11.93,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
ADRO,ADARO ENERGY INDONESIA,Energy,Equity,"10,898,110.23",0.04,"10,898,110.23","58,999,300.00",0.18,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
QGTS,QATAR GAS TRANSPORT COMPANY LTD,Energy,Equity,"10,866,605.35",0.04,"10,866,605.35","10,496,939.00",1.04,Qatar,Qatar Exchange,USD,3.64,QAR,-
600438,TONGWEI LTD A,Consumer Staples,Equity,"10,854,485.94",0.04,"10,854,485.94","1,122,384.00",9.67,China,Shanghai Stock Exchange,USD,6.71,CNY,-
1605,WALSIN LIHWA CORP,Industrials,Equity,"10,851,161.07",0.04,"10,851,161.07","9,567,000.00",1.13,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
SBSP3,COMPANHIA DE SANEAMENTO BASICO DE,Utilities,Equity,"10,843,026.81",0.04,"10,843,026.81","1,368,067.00",7.93,Brazil,XBSP,USD,5.34,BRL,-
SHREECEM,SHREE CEMENT LTD,Materials,Equity,"10,823,006.89",0.04,"10,823,006.89","42,815.00",252.79,India,National Stock Exchange Of India,USD,79.18,INR,-
1476,ECLAT TEXTILE LTD,Consumer Discretionary,Equity,"10,801,991.28",0.04,"10,801,991.28","766,427.00",14.09,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
28300,HLB INC,Consumer Discretionary,Equity,"10,758,537.41",0.04,"10,758,537.41","389,510.00",27.62,Korea (South),Korea Exchange (Kosdaq),USD,"1,299.75",KRW,-
JGS,JG SUMMIT HOLDINGS INC,Industrials,Equity,"10,755,924.90",0.04,"10,755,924.90","12,059,543.00",0.89,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
9540,KOREA SHIPBUILDING AND OFFSHORE EN,Industrials,Equity,"10,735,683.32",0.04,"10,735,683.32","168,523.00",63.7,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
OPAP,GREEK ORGANISATION OF FOOTBALL PRO,Consumer Discretionary,Equity,"10,731,977.93",0.04,"10,731,977.93","753,756.00",14.24,Greece,Athens Exchange S.A. Cash Market,USD,0.98,EUR,-
PTTGC.R,PTT GLOBAL CHEMICAL NON-VOTING DR,Materials,Equity,"10,726,542.19",0.04,"10,726,542.19","8,663,930.00",1.24,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
ADANIPOWER,ADANI POWER LTD,Utilities,Equity,"10,719,005.16",0.04,"10,719,005.16","3,079,429.00",3.48,India,National Stock Exchange Of India,USD,79.18,INR,-
600030,CITIC SECURITIES LTD A,Financials,Equity,"10,696,185.04",0.04,"10,696,185.04","3,430,818.00",3.12,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2250,SAUDI INDUSTRIAL INVESTMENT GROUP,Materials,Equity,"10,614,498.34",0.04,"10,614,498.34","1,489,601.00",7.13,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
LEGN,LEGEND BIOTECH ADR REP CORP,Health Care,Equity,"10,613,027.84",0.04,"10,613,027.84","189,248.00",56.08,China,NASDAQ,USD,1,USD,-
10140,SAMSUNG HEAVY INDUSTRIES LTD,Industrials,Equity,"10,583,743.41",0.04,"10,583,743.41","2,501,131.00",4.23,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
1378,CHINA HONGQIAO GROUP LTD,Materials,Equity,"10,580,627.67",0.04,"10,580,627.67","9,555,500.00",1.11,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
3898,ZHUZHOU CRRC TIMES ELECTRIC LTD H,Industrials,Equity,"10,570,237.19",0.04,"10,570,237.19","2,227,000.00",4.75,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
BPI,BANK OF THE PHILIPPINE ISLANDS,Financials,Equity,"10,544,151.93",0.04,"10,544,151.93","6,770,964.00",1.56,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
LTI,LARSEN & TOUBRO INFOTECH LTD,Information Technology,Equity,"10,543,898.37",0.04,"10,543,898.37","206,372.00",51.09,India,National Stock Exchange Of India,USD,79.18,INR,-
TEL,PLDT INC,Communication,Equity,"10,485,305.28",0.04,"10,485,305.28","347,198.00",30.2,Philippines,Philippine Stock Exchange Inc.,USD,56.06,PHP,-
GAIL,GAIL INDIA LTD,Utilities,Equity,"10,474,809.76",0.04,"10,474,809.76","6,062,545.00",1.73,India,National Stock Exchange Of India,USD,79.18,INR,-
DLF,DLF LTD,Real Estate,Equity,"10,464,389.20",0.04,"10,464,389.20","2,459,279.00",4.26,India,National Stock Exchange Of India,USD,79.18,INR,-
MCG,MULTICHOICE GROUP LTD,Communication,Equity,"10,455,747.43",0.04,"10,455,747.43","1,479,208.00",7.07,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
9910,FENG TAY ENTERPRISES LTD,Consumer Discretionary,Equity,"10,423,972.68",0.04,"10,423,972.68","1,745,137.00",5.97,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
8210,BUPA ARABIA,Financials,Equity,"10,372,737.88",0.04,"10,372,737.88","246,451.00",42.09,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
148,KINGBOARD HOLDINGS LTD,Information Technology,Equity,"10,369,257.33",0.04,"10,369,257.33","2,811,000.00",3.69,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
PEL,PIRAMAL ENTERPRISES LTD,Financials,Equity,"10,369,911.86",0.04,"10,369,911.86","477,480.00",21.72,India,National Stock Exchange Of India,USD,79.18,INR,-
780,TONGCHENG TRAVEL HOLDINGS LTD,Consumer Discretionary,Equity,"10,335,457.09",0.04,"10,335,457.09","5,025,600.00",2.06,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
GRT,GROWTHPOINT PROP LTD SHS,Real Estate,Equity,"10,335,111.67",0.04,"10,335,111.67","13,301,892.00",0.78,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
ECOPETROL,ECOPETROL SA,Energy,Equity,"10,319,093.12",0.04,"10,319,093.12","19,799,511.00",0.52,Colombia,Bolsa De Valores De Colombia,USD,"4,374.70",COP,-
IHH,IHH HEALTHCARE,Health Care,Equity,"10,315,698.51",0.04,"10,315,698.51","7,216,100.00",1.43,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
BH.R,BUMRUNGRAD HOSPITAL NON-VOTING DR,Health Care,Equity,"10,275,634.25",0.04,"10,275,634.25","1,975,600.00",5.2,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
1030,SAUDI INVESTMENT BANK,Financials,Equity,"10,146,890.14",0.04,"10,146,890.14","1,951,405.00",5.2,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
1,PING AN BANK LTD A,Financials,Equity,"10,083,706.58",0.04,"10,083,706.58","4,685,567.00",2.15,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
UNVR,UNILEVER INDONESIA,Consumer Staples,Equity,"10,058,815.68",0.04,"10,058,815.68","30,168,400.00",0.33,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
97950,CJ CHEILJEDANG CORP,Consumer Staples,Equity,"10,049,495.67",0.04,"10,049,495.67","33,321.00",301.6,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
390,CHINA RAILWAY GROUP LTD H,Industrials,Equity,"10,027,355.84",0.04,"10,027,355.84","16,293,000.00",0.62,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
2304,JIANGSU YANGHE BREWERY JOINT-STOCK,Consumer Staples,Equity,"10,021,555.45",0.04,"10,021,555.45","377,350.00",26.56,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
BSANTANDER,BANCO SANTANDER CHILE,Financials,Equity,"10,011,497.24",0.04,"10,011,497.24","265,565,250.00",0.04,Chile,Santiago Stock Exchange,USD,968.2,CLP,-
86280,HYUNDAI GLOVIS LTD,Industrials,Equity,"9,979,094.06",0.04,"9,979,094.06","73,905.00",135.03,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
SIEMENS,SIEMENS LTD,Industrials,Equity,"9,967,678.08",0.04,"9,967,678.08","296,292.00",33.64,India,National Stock Exchange Of India,USD,79.18,INR,-
1585,YADEA GROUP HOLDINGS LTD,Consumer Discretionary,Equity,"9,949,426.93",0.04,"9,949,426.93","4,942,000.00",2.01,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
TOTS3,TOTVS SA,Information Technology,Equity,"9,948,802.69",0.04,"9,948,802.69","2,066,826.00",4.81,Brazil,XBSP,USD,5.34,BRL,-
3692,HANSOH PHARMACEUTICAL GROUP LTD,Health Care,Equity,"9,915,635.09",0.04,"9,915,635.09","4,780,000.00",2.07,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
601288,AGRICULTURAL BANK OF CHINA LTD A,Financials,Equity,"9,911,215.85",0.04,"9,911,215.85","21,990,100.00",0.45,China,Shanghai Stock Exchange,USD,6.71,CNY,-
28050,SAMSUNG ENGINEERING LTD,Industrials,Equity,"9,885,801.50",0.04,"9,885,801.50","634,522.00",15.58,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
RICHTER,GEDEON RICHTER,Health Care,Equity,"9,875,637.13",0.04,"9,875,637.13","541,602.00",18.23,Hungary,Budapest Stock Exchange,USD,396.51,HUF,-
1368,XTEP INTERNATIONAL LTD,Consumer Discretionary,Equity,"9,824,524.56",0.04,"9,824,524.56","5,238,000.00",1.88,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
SBICARD,SBI CARDS & PAYMENT SERVICES LTD,Financials,Equity,"9,792,463.78",0.04,"9,792,463.78","914,251.00",10.71,India,National Stock Exchange Of India,USD,79.18,INR,-
302440,SK BIOSCIENCE LTD,Health Care,Equity,"9,766,447.78",0.04,"9,766,447.78","91,653.00",106.56,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
2347,SYNNEX TECHNOLOGY INTERNATIONAL CO,Information Technology,Equity,"9,706,799.27",0.04,"9,706,799.27","5,530,834.00",1.76,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
BJAZ,BANK ALJAZIRA,Financials,Equity,"9,708,167.88",0.04,"9,708,167.88","1,670,232.00",5.81,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
RNI,REINET INVESTMENTS S.C.A.,Financials,Equity,"9,678,669.80",0.04,"9,678,669.80","557,087.00",17.37,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
9992,POP MART INTERNATIONAL GROUP LTD,Consumer Discretionary,Equity,"9,613,597.01",0.04,"9,613,597.01","2,215,800.00",4.34,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
6862,HAIDILAO INTERNATIONAL HOLDING LTD,Consumer Discretionary,Equity,"9,610,318.49",0.04,"9,610,318.49","4,421,000.00",2.17,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
2615,WAN HAI LINES LTD,Industrials,Equity,"9,603,822.15",0.04,"9,603,822.15","2,456,600.00",3.91,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
144,CHINA MERCHANTS PORT HOLDINGS LTD,Industrials,Equity,"9,595,122.36",0.04,"9,595,122.36","5,578,000.00",1.72,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
ORBIA*,ORBIA ADVANCE CORP SA DE CV,Materials,Equity,"9,562,033.96",0.04,"9,562,033.96","4,107,034.00",2.33,Mexico,Bolsa Mexicana De Valores,USD,20.62,MXN,-
NTCO3,NATURA CO HOLDING SA,Consumer Staples,Equity,"9,554,179.59",0.04,"9,554,179.59","3,487,733.00",2.74,Brazil,XBSP,USD,5.34,BRL,-
2352,S.F. HOLDING LTD A,Industrials,Equity,"9,555,380.25",0.04,"9,555,380.25","1,201,235.00",7.95,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
COLPAL,COLGATE PALMOLIVE INDIA LTD,Consumer Staples,Equity,"9,544,319.04",0.04,"9,544,319.04","481,327.00",19.83,India,National Stock Exchange Of India,USD,79.18,INR,-
LPP,LPP SA,Consumer Discretionary,Equity,"9,539,993.20",0.04,"9,539,993.20","4,474.00","2,132.32",Poland,Warsaw Stock Exchange/Equities/Main Market,USD,4.7,PLN,-
11170,LOTTE CHEMICAL CORP,Materials,Equity,"9,529,254.86",0.04,"9,529,254.86","68,429.00",139.26,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
NRP,NEPI ROCKCASTLE SA,Real Estate,Equity,"9,521,635.07",0.04,"9,521,635.07","1,787,974.00",5.33,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
KLBF,KALBE FARMA,Health Care,Equity,"9,519,863.51",0.04,"9,519,863.51","84,976,115.00",0.11,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
100,YUHAN CORP,Health Care,Equity,"9,511,099.75",0.04,"9,511,099.75","214,247.00",44.39,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
MINDTREE,MINDTREE LTD,Information Technology,Equity,"9,503,222.61",0.04,"9,503,222.61","261,351.00",36.36,India,National Stock Exchange Of India,USD,79.18,INR,-
ARTO,BANK JAGO INDONESIA,Financials,Equity,"9,490,060.02",0.04,"9,490,060.02","16,693,600.00",0.57,Indonesia,Indonesia Stock Exchange,USD,"14,996.00",IDR,-
MPHASIS,MPHASIS LTD,Information Technology,Equity,"9,442,964.91",0.04,"9,442,964.91","338,330.00",27.91,India,National Stock Exchange Of India,USD,79.18,INR,-
TFG,THE FOSCHINI GROUP LTD,Consumer Discretionary,Equity,"9,441,125.65",0.04,"9,441,125.65","1,318,304.00",7.16,South Africa,Johannesburg Stock Exchange,USD,16.76,ZAR,-
DIGI,DIGI.COM,Communication,Equity,"9,429,857.27",0.04,"9,429,857.27","12,138,200.00",0.78,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
3311,CHINA STATE CONSTRUCTION INTERNATI,Industrials,Equity,"9,399,904.43",0.04,"9,399,904.43","8,588,000.00",1.09,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
PPB,PPB GROUP,Consumer Staples,Equity,"9,384,062.15",0.04,"9,384,062.15","2,677,360.00",3.5,Malaysia,Bursa Malaysia,USD,4.43,MYR,-
720,HYUNDAI ENGINEERING & CONSTRUCTION,Industrials,Equity,"9,380,434.08",0.04,"9,380,434.08","311,026.00",30.16,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
BALKRISIND,BALKRISHNA INDUSTRIES LTD,Consumer Discretionary,Equity,"9,309,964.76",0.04,"9,309,964.76","323,238.00",28.8,India,National Stock Exchange Of India,USD,79.18,INR,-
600276,JIANGSU HENGRUI MEDICINE LTD A,Health Care,Equity,"9,268,622.41",0.04,"9,268,622.41","1,606,841.00",5.77,China,Shanghai Stock Exchange,USD,6.71,CNY,-
2377,MICRO-STAR INTERNATIONAL LTD,Information Technology,Equity,"9,258,724.83",0.04,"9,258,724.83","2,705,000.00",3.42,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
ELET6,CENTRAIS ELETR BRAS-ELETROBRAS SER,Utilities,Equity,"9,257,725.97",0.04,"9,257,725.97","1,090,695.00",8.49,Brazil,XBSP,USD,5.34,BRL,-
GRUMAB,GRUMA,Consumer Staples,Equity,"9,215,855.37",0.04,"9,215,855.37","820,270.00",11.24,Mexico,Bolsa Mexicana De Valores,USD,20.62,MXN,-
4190,JARIR MARKETING,Consumer Discretionary,Equity,"9,190,229.62",0.04,"9,190,229.62","219,746.00",41.82,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,Consumer Staples,Equity,"9,166,176.44",0.04,"9,166,176.44","1,677,170.00",5.47,China,Shanghai Stock Exchange,USD,6.71,CNY,-
3670,POSCO CHEMICAL LTD,Materials,Equity,"9,157,004.04",0.04,"9,157,004.04","110,202.00",83.09,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
BZ,KANZHUN AMERICAN DEPOSITORY SHARES,Communication,Equity,"9,152,485.44",0.04,"9,152,485.44","336,984.00",27.16,China,NASDAQ,USD,1,USD,-
SCB.R,SCB X PUBLIC COMPANY LIMITED NON-V,Financials,Equity,"9,096,934.57",0.04,"9,096,934.57","3,321,300.00",2.74,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
ICICIPRULI,ICICI PRUDENTIAL LIFE INSURANCE CO,Financials,Equity,"9,095,986.33",0.04,"9,095,986.33","1,379,799.00",6.59,India,National Stock Exchange Of India,USD,79.18,INR,-
6060,ZHONGAN ONLINE P & C INSURANCE COR,Financials,Equity,"9,082,284.77",0.04,"9,082,284.77","2,822,900.00",3.22,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
4020,HYUNDAI STEEL,Materials,Equity,"9,048,561.92",0.03,"9,048,561.92","361,317.00",25.04,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
ISA,INTERCONEXION ELECTRICA SA,Utilities,Equity,"9,049,150.63",0.03,"9,049,150.63","1,815,930.00",4.98,Colombia,Bolsa De Valores De Colombia,USD,"4,374.70",COP,-
6078,HYGEIA HEALTHCARE HOLDINGS LTD,Health Care,Equity,"9,032,893.52",0.03,"9,032,893.52","1,401,000.00",6.45,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
QEWS,QATAR ELECTRICITY AND WATER,Utilities,Equity,"9,030,622.81",0.03,"9,030,622.81","1,854,894.00",4.87,Qatar,Qatar Exchange,USD,3.64,QAR,-
2050,SAVOLA GROUP,Consumer Staples,Equity,"9,020,161.36",0.03,"9,020,161.36","974,437.00",9.26,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-
656,FOSUN INTERNATIONAL LTD,Industrials,Equity,"9,017,067.93",0.03,"9,017,067.93","10,256,000.00",0.88,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
BANDHANBNK,BANDHAN BANK LTD,Financials,Equity,"8,983,788.44",0.03,"8,983,788.44","2,544,001.00",3.53,India,National Stock Exchange Of India,USD,79.18,INR,-
601088,CHINA SHENHUA ENERGY LTD A,Energy,Equity,"8,941,227.47",0.03,"8,941,227.47","1,804,539.00",4.95,China,Shanghai Stock Exchange,USD,6.71,CNY,-
3529,EMEMORY TECHNOLOGY INC,Information Technology,Equity,"8,913,758.39",0.03,"8,913,758.39","263,000.00",33.89,Taiwan,Gretai Securities Market,USD,29.8,TWD,-
2812,YUNNAN ENERGY NEW MATERIALS LTD A,Materials,Equity,"8,903,894.31",0.03,"8,903,894.31","237,200.00",37.54,China,Shenzhen Stock Exchange,USD,6.71,CNY,-
5387,HYUNDAI MOTOR S2 PREF,Consumer Discretionary,Equity,"8,900,687.67",0.03,"8,900,687.67","135,148.00",65.86,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
VEDL,VEDANTA LTD,Materials,Equity,"8,889,549.49",0.03,"8,889,549.49","3,091,090.00",2.88,India,National Stock Exchange Of India,USD,79.18,INR,-
11790,SKC LTD,Materials,Equity,"8,887,062.90",0.03,"8,887,062.90","87,840.00",101.17,Korea (South),Korea Exchange (Stock Market),USD,"1,299.75",KRW,-
IVL.R,INDORAMA VENTURES NON-VOTING DR PC,Materials,Equity,"8,885,685.43",0.03,"8,885,685.43","7,137,180.00",1.24,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
3998,BOSIDENG INTERNATIONAL LTD,Consumer Discretionary,Equity,"8,868,934.32",0.03,"8,868,934.32","13,568,000.00",0.65,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
INTUCH.R,INTOUCH HOLDINGS NON-VOTING DR PCL,Communication,Equity,"8,855,547.10",0.03,"8,855,547.10","4,572,625.00",1.94,Thailand,Stock Exchange Of Thailand,USD,36.15,THB,-
9921,GIANT MANUFACTURING LTD,Consumer Discretionary,Equity,"8,819,384.82",0.03,"8,819,384.82","1,181,203.00",7.47,Taiwan,Taiwan Stock Exchange,USD,29.8,TWD,-
601225,SHAANXI COAL INDUSTRY LTD A,Energy,Equity,"8,819,378.33",0.03,"8,819,378.33","2,694,676.00",3.27,China,Shanghai Stock Exchange,USD,6.71,CNY,-
600000,SHANGHAI PUDONG DEVELOPMENT BANK L,Financials,Equity,"8,818,583.69",0.03,"8,818,583.69","7,508,122.00",1.17,China,Shanghai Stock Exchange,USD,6.71,CNY,-
867,CHINA MEDICAL SYSTEM HOLDINGS LTD,Health Care,Equity,"8,799,393.48",0.03,"8,799,393.48","5,642,000.00",1.56,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
RDOR3,REDE DOR SAO LUIZ SA,Health Care,Equity,"8,783,761.58",0.03,"8,783,761.58","1,555,889.00",5.65,Brazil,XBSP,USD,5.34,BRL,-
QFLS,QATAR FUEL,Energy,Equity,"8,781,167.42",0.03,"8,781,167.42","1,874,491.00",4.68,Qatar,Qatar Exchange,USD,3.64,QAR,-
257,CHINA EVERBRIGHT ENVIRONMENT GROUP,Industrials,Equity,"8,730,298.34",0.03,"8,730,298.34","15,396,813.00",0.57,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
EREGL.E,EREGLI DEMIR VE CELIK FABRIKALARI,Materials,Equity,"8,721,741.61",0.03,"8,721,741.61","5,734,745.00",1.52,Turkey,Istanbul Stock Exchange,USD,17.24,TRY,-
QIIK,QATAR INTERNATIONAL ISLAMIC BANK,Financials,Equity,"8,717,412.78",0.03,"8,717,412.78","2,886,058.00",3.02,Qatar,Qatar Exchange,USD,3.64,QAR,-
902,HUANENG POWER INTERNATIONAL INC H,Utilities,Equity,"8,699,557.21",0.03,"8,699,557.21","15,952,000.00",0.55,China,Hong Kong Exchanges And Clearing Ltd,USD,7.85,HKD,-
BIMAS.E,BIM BIRLESIK MAGAZALAR A,Consumer Staples,Equity,"8,618,507.37",0.03,"8,618,507.37","1,743,958.00",4.94,Turkey,Istanbul Stock Exchange,USD,17.24,TRY,-
